gene,systematicName,intensity
NGL3,YML118W,0.0202403542061986
,YML119W,0.0177103099304238
NDI1,YML120C,0.908136482939633
GTR1,YML121W,0.128589263420724
,YML122C,0.0318494390155628
PHO84,YML123C,0.00117889773062187
TUB3,YML124C,0.16382036685642
PGA3,YML125C,0.174712643678161
RSC9,YML127W,0.0776531492666091
MSC1,YML128C,1.66814159292035
COX14,YML129C,0.0911270983213429
ERO1,YML130C,0.244149272612271
,YML131W,0.487839771101574
COS3,YML132W,0.00305576776165012
CDC5,YMR001C,0.00128205128205128
MIX17,YMR002W,1.30982019363762
AIM34,YMR003W,0.0770738079686479
MVP1,YMR004W,0.0687910976226606
TAF4,YMR005W,0.0439905734485467
PLB2,YMR006C,0.00695762175838077
,YMR007W,0.0
PLB1,YMR008C,0.0392156862745098
ADI1,YMR009W,0.0923166812737365
,YMR010W,0.0212234706616729
HXT2,YMR011W,0.0393419170243205
CLU1,YMR012W,0.864668483197094
SEC59,YMR013C,0.000632511068943707
,YMR013W-A,0.00055187637969095
BUD22,YMR014W,0.0248203788373612
ERG5,YMR015C,0.0929791271347249
SOK2,YMR016C,0.0188476036618201
,YMR018W,-0.00279329608938548
STB4,YMR019W,0.00660720185001652
FMS1,YMR020W,0.07398753894081
UBC7,YMR022W,0.0279329608938547
MSS1,YMR023C,0.015180265654649
MRPL3,YMR024W,0.115942028985507
CSI1,YMR025W,0.0255591054313099
PEX12,YMR026C,0.0148760330578512
,YMR027W,0.395573997233748
TAP42,YMR028W,0.00189753320683112
FAR8,YMR029C,0.146877748460862
RSF1,YMR030W,0.011685655857435
,YMR030W-A,0.00264550264550265
EIS1,YMR031C,0.302697041110238
HOF1,YMR032W,0.00331345261762757
,YMR034C,0.00695762175838077
IMP2,YMR035W,0.0208728652751423
MIH1,YMR036C,0.00326797385620915
MSN2,YMR037C,0.026978417266187
CCS1,YMR038C,0.174269005847953
SUB1,YMR039C,0.12254516889238
YET2,YMR040W,0.0455407969639469
ARA2,YMR041C,0.116382036685642
ARG80,YMR042W,0.00958466453674122
MCM1,YMR043W,0.222483352918136
IOC4,YMR044W,0.0418957842367112
NUP116,YMR047C,0.081799591002045
CSM3,YMR048W,0.0110192837465565
FAR3,YMR052W,0.0373181530676787
STB2,YMR053C,0.0101201771030993
STV1,YMR054W,0.0583941605839416
BUB2,YMR055C,0.00987224157955865
AAC1,YMR056C,0.109260882267017
,YMR057C,0.0160744500846024
FET3,YMR058W,0.118218623481781
SEN15,YMR059W,0.0227870289219982
SAM37,YMR060C,0.0419354838709677
RNA14,YMR061W,0.0917280917280917
RIM9,YMR063W,0.00632511068943706
AEP1,YMR064W,0.016164994425864
KAR5,YMR065W,0.00284629981024668
SOV1,YMR066W,0.0167224080267559
UBX4,YMR067C,0.0742913000977517
AVO2,YMR068W,0.0176908752327747
NAT4,YMR069W,0.00784313725490196
MOT3,YMR070W,0.046448087431694
TVP18,YMR071C,0.320893141945774
IRC21,YMR073C,0.0394982652788898
,YMR074C,0.733464309102816
RCO1,YMR075W,0.0203856749311295
PDS5,YMR076C,0.0596125186289121
VPS20,YMR077C,0.033083645443196
CTF18,YMR078C,0.0124183006535948
SEC14,YMR079W,0.563440860215054
NAM7,YMR080C,0.0768472906403941
ISF1,YMR081C,0.053072625698324
,YMR082C,0.0
ADH3,YMR083W,1.36370903277378
,YMR084W,0.0
,YMR085W,0.00931098696461825
SEG1,YMR086W,0.0842696629213483
,YMR087W,0.0726256983240223
VBA1,YMR088C,0.0260707635009311
YTA12,YMR089C,0.163868904876099
,YMR090W,0.496811594202899
NPL6,YMR091C,0.076986076986077
AIP1,YMR092C,0.85052479189287
UTP15,YMR093W,0.0878757846052197
SNO1,YMR095C,0.107296137339056
SNZ1,YMR096W,0.463687150837989
MTG1,YMR097C,0.0511784511784512
ATP25,YMR098C,0.0561724363161332
,YMR099C,0.746887966804979
MUB1,YMR100W,0.00558659217877095
SRT1,YMR101C,0.074487895716946
,YMR102C,0.0288640595903166
,YMR103C,-0.000516795865633076
YPK2,YMR104C,0.0444111776447106
PGM2,YMR105C,3.78450014405071
,YMR105W-A,0.000931098696461825
YKU80,YMR106C,0.0242424242424242
SPG4,YMR107W,2.02234636871508
ILV2,YMR108W,0.752405949256343
HFD1,YMR110C,0.460799190692969
,YMR111C,0.000538502961766288
FOL3,YMR113W,0.110433604336043
,YMR114C,0.0601307189542484
MGR3,YMR115W,0.0691163604549431
SPC24,YMR117C,0.0378126817917394
SHH3,YMR118C,0.227653631284916
ASI1,YMR119W,0.00159744408945687
ADE17,YMR120C,1.45770704391394
RPL15B,YMR121C,0.0898579451602246
,YMR122C,0.0126903553299492
,YMR122W-A,0.447217888715549
PKR1,YMR123W,0.352828379674017
EPO1,YMR124W,0.0374753451676529
STO1,YMR125W,0.185388845247447
DLT1,YMR126C,0.0068870523415978
SAS2,YMR127C,0.00457516339869281
ECM16,YMR128W,0.0213368168952754
POM152,YMR129W,0.0522534291312867
,YMR130W,0.0421487603305785
REC114,YMR133W,0.00275482093663912
ERG29,YMR134W,0.0806777946383409
GID8,YMR135C,0.0358880778588808
GAT2,YMR136W,0.00220385674931129
PSO2,YMR137C,0.00239808153477218
CIN4,YMR138W,0.0209832134292566
RIM11,YMR139W,0.135331516802906
,YMR141C,-0.000723850886717337
,YMR144W,0.00287356321839081
NDE1,YMR145C,0.744204636290967
,YMR147W,0.00661157024793389
OSW5,YMR148W,0.00701754385964912
SWP1,YMR149W,0.360591133004926
IMP1,YMR150C,0.00275482093663912
YIM1,YMR152W,0.262703739213806
RIM13,YMR154C,0.0104683195592287
,YMR155W,0.00716253443526171
TPP1,YMR156C,0.0165289256198347
AIM36,YMR157C,0.10752688172043
,YMR158C-A,0.000550964187327822
ATG16,YMR159C,0.0198347107438017
,YMR160W,0.0199750312109863
HLJ1,YMR161W,0.0154269972451791
INP2,YMR163C,0.00198807157057654
MSS11,YMR164C,0.00286123032904149
PAH1,YMR165C,0.043010752688172
,YMR166C,0.00860215053763441
MLH1,YMR167W,0.017639902676399
CEP3,YMR168C,0.00859888720283257
ALD3,YMR169C,0.74551282051282
ALD2,YMR170C,0.00115240564678767
EAR1,YMR171C,0.0139902676399027
HOT1,YMR172W,0.00269251480883145
DDR48,YMR173W,2.56652360515021
PAI3,YMR174C,2.75359477124183
SIP18,YMR175W,8.80022637238257
,YMR175W-A,0.00608070757324489
ECM5,YMR176W,0.00269251480883145
MMT1,YMR177W,0.0479616306954436
,YMR178W,0.220694171578258
SPT21,YMR179W,0.000538938291565615
CTL1,YMR180C,0.0149253731343284
,YMR181C,0.0298507462686567
RGM1,YMR182C,0.0145358440700363
,YMR182W-A,0.0114638447971781
SSO2,YMR183C,0.0304035378662244
ADD37,YMR184W,0.0266666666666667
RTP1,YMR185W,0.0210060807075732
HSC82,YMR186W,5.90483619344774
,YMR187C,0.00165837479270315
MRPS17,YMR188C,0.293548387096774
GCV2,YMR189W,0.254593175853018
SGS1,YMR190C,0.000584282792871752
SPG5,YMR191W,0.0193477059148701
GYL1,YMR192W,0.0473047304730473
MRPL24,YMR193W,0.123666448944045
,YMR194C-A,0.0235251538183134
CMC4,YMR194C-B,0.0160309563294638
RPL36A,YMR194W,0.918993450534298
ICY1,YMR195W,0.00628415300546448
,YMR196W,0.473429951690821
VTI1,YMR197C,0.00995024875621891
CIK1,YMR198W,-0.000539811066126855
CLN1,YMR199W,-1.15655290339681e-18
ROT1,YMR200W,0.132669983416252
RAD14,YMR201C,0.0287769784172662
ERG2,YMR202W,0.0412541254125413
INP1,YMR204C,0.00991735537190083
PFK2,YMR205C,1.81903276131045
,YMR206W,0.0143250688705234
HFA1,YMR207C,0.00728959575878065
ERG12,YMR208W,0.0424944812362031
,YMR209C,0.0377733598409543
,YMR210W,1.1564470242784e-18
DML1,YMR211W,0.0170394036208733
EFR3,YMR212C,0.0643564356435644
CEF1,YMR213W,0.0237226277372263
SCJ1,YMR214W,0.0342730790491985
GAS3,YMR215W,0.0364842454394693
SKY1,YMR216C,0.0611916264090177
TRS130,YMR218C,0.0221116639027087
ESC1,YMR219W,0.0250266240681576
ERG8,YMR220W,0.124459809853068
,YMR221C,0.0650406504065041
FSH2,YMR222C,0.163864424873232
UBP8,YMR223W,0.00807754442649434
MRE11,YMR224C,0.0149880095923261
MRPL44,YMR225C,0.164516129032258
,YMR226C,1.37524557956778
TAF7,YMR227C,0.0232035928143713
RRP5,YMR229C,0.243634939287113
RPS10B,YMR230W,2.40675629093416
,YMR230W-A,0.0033167495854063
PEP5,YMR231W,0.0348258706467662
FUS2,YMR232W,0.0193894389438944
TRI1,YMR233W,0.0319322254806126
RNH1,YMR234W,0.00899280575539569
RNA1,YMR235C,0.299440023577955
TAF9,YMR236W,0.0921707253207646
BCH1,YMR237W,0.0143725815367606
DFG5,YMR238W,0.181868435599779
RNT1,YMR239C,0.0363984674329502
CUS1,YMR240C,0.0150780829294561
YHM2,YMR241W,0.490322580645161
ZRC1,YMR243C,0.694485842026826
,YMR244W,0.000552791597567718
RKR1,YMR247C,0.0014543339150669
,YMR247W-A,-0.000552791597567717
GTO3,YMR251W,0.0231404958677686
HOR7,YMR251W-A,4.30192837465565
,YMR252C,0.0125368731563422
,YMR253C,0.0569105691056911
,YMR254C,0.00144770177343467
GFD1,YMR255W,0.172413793103448
PET111,YMR257C,0.00557413600891862
ROY1,YMR258C,0.0566514921598381
TRM732,YMR259C,0.041780199818347
TPS3,YMR261C,0.230265425715271
,YMR262W,0.037037037037037
SAP30,YMR263W,0.046831955922865
CUE1,YMR264W,0.0296896086369771
,YMR265C,0.0127142067440575
RSN1,YMR266W,0.031210986267166
PRP24,YMR268C,0.0178837555886736
TMA23,YMR269W,0.0255731922398589
RRN9,YMR270C,0.0104575163398693
URA10,YMR271C,0.528422738190552
SCS7,YMR272C,0.0958663148636763
,YMR272W-B,0.0165837479270315
ZDS1,YMR273C,0.0213504136642647
RCE1,YMR274C,0.00773908236594804
BUL1,YMR275C,0.0185897435897436
DSK2,YMR276W,0.355517142033996
FCP1,YMR277W,0.0507780507780508
PRM15,YMR278W,0.186030428769018
,YMR279C,0.0099502487562189
CAT8,YMR280C,0.030758226037196
GPI12,YMR281W,0.055793991416309
AEP2,YMR282C,0.0688172043010753
RIT1,YMR283C,0.0202898550724638
YKU70,YMR284W,0.0218579234972678
NGL2,YMR285C,0.0182926829268293
MRPL33,YMR286W,0.132743362831858
DSS1,YMR287C,0.0133779264214047
HSH155,YMR288W,0.014903129657228
ABZ2,YMR289W,0.0626086956521739
HAS1,YMR290C,0.109058927000879
TDA1,YMR291W,0.123098201936376
GOT1,YMR292W,0.289219982471516
HER2,YMR293C,0.0334448160535117
JNM1,YMR294W,0.0154781647318961
,YMR295C,0.356697819314642
LCB1,YMR296C,0.282430213464696
PRC1,YMR297W,0.0696517412935323
DYN3,YMR299C,0.0121654501216545
ADE4,YMR300C,0.831062670299728
ATM1,YMR301C,0.104301075268817
YME2,YMR302C,0.15347721822542
ADH2,YMR303C,0.0603864734299517
UBP15,YMR304W,0.198067632850242
SCW10,YMR305C,0.00497512437810945
FKS3,YMR306W,0.00221116639027087
GAS1,YMR307W,1.33443891652847
PSE1,YMR308C,0.159282700421941
NIP1,YMR309C,0.460215053763441
,YMR310C,0.0294840294840295
GLC8,YMR311C,0.418467583497053
TGL3,YMR313C,0.0570098894706225
PRE5,YMR314W,0.500584795321637
,YMR315W,0.91978267817194
,YMR315W-A,0.00220385674931129
,YMR316C-A,-1.15648231731787e-18
,YMR316C-B,0.0
,YMR317W,0.0121614151464898
ADH6,YMR318C,0.379034835410674
FET4,YMR319C,0.0102564102564103
,YMR320W,0.000509294626941685
,YMR321C,0.0101858925388337
ERR3,YMR323W,0.0035650623885918
,YMR324C,0.0
PAU19,YMR325W,-0.00110558319513544
DOM34,YNL001W,0.12110922467459
PET8,YNL003C,0.0195094760312152
HRB1,YNL004W,0.161343161343161
MRP7,YNL005C,0.216835016835017
LST8,YNL006W,0.0430711610486891
SIS1,YNL007C,1.49952061361457
ASI3,YNL008C,0.0209150326797386
IDP3,YNL009W,0.0270867882808181
,YNL010W,0.97372060857538
,YNL011C,0.0259812050856827
SPO1,YNL012W,0.0187949143173024
HEF3,YNL014W,0.511885019347706
PBI2,YNL015W,7.06938483547926
PUB1,YNL016W,1.09401709401709
,YNL017C,0.000516795865633074
,YNL018C,0.00110558319513543
,YNL019C,0.00407435701553349
ARK1,YNL020C,0.0368536853685369
HDA1,YNL021W,0.0502732240437158
RCM1,YNL022C,0.0246153846153846
FAP1,YNL023C,0.00728959575878065
,YNL024C,0.00338753387533875
SSN8,YNL025C,0.0185643564356436
CRZ1,YNL027W,0.0365384615384615
KTR5,YNL029C,-0.00221116639027087
HHT2,YNL031C,0.330680813439434
SIW14,YNL032W,0.0501355013550136
,YNL034W,0.00110192837465565
,YNL035C,0.14463601532567
NCE103,YNL036W,0.0848068107400131
IDH1,YNL037C,1.66734006734007
GPI15,YNL038W,0.0148760330578512
BDP1,YNL039W,0.01535974130962
,YNL040W,0.121273712737127
COG6,YNL041C,0.037037037037037
,YNL042W-B,0.00055279159756772
YIP3,YNL044W,0.818545163868905
LAP2,YNL045W,0.251198465963567
,YNL046W,0.0102564102564103
SLM2,YNL047C,0.0163502109704641
ALG11,YNL048W,0.0976253298153034
SFB2,YNL049C,0.0993843447669305
,YNL050C,0.025428413488115
COG5,YNL051W,0.033167495854063
COX5A,YNL052W,1.74006734006734
MSG5,YNL053W,0.0202828929810515
VAC7,YNL054W,0.0
POR1,YNL055C,0.542918454935622
OCA2,YNL056W,0.0667344173441734
,YNL057W,0.00465116279069767
,YNL058C,0.0099009900990099
ARP5,YNL059C,0.0409104004609623
NOP2,YNL061W,0.211515863689777
GCD10,YNL062C,0.0759890325107716
YDJ1,YNL064C,0.991708126036484
AQR1,YNL065W,0.00247524752475248
SUN4,YNL066W,0.0171365395245992
RPL9B,YNL067W,1.64667896678967
,YNL067W-A,0.027390180878553
,YNL067W-B,0.271420674405749
FKH2,YNL068C,0.0204823257350512
TOM7,YNL070W,0.0204532891100055
LAT1,YNL071W,1.75678040244969
RNH201,YNL072W,0.00479616306954436
MSK1,YNL073W,0.0659630606860158
MLF3,YNL074C,0.0129345189975748
IMP4,YNL075W,0.0388711395101171
MKS1,YNL076W,0.0264079762867152
APJ1,YNL077W,0.0206812652068127
EOS1,YNL080C,0.00591715976331361
SWS2,YNL081C,0.333603238866397
PMS1,YNL082W,0.00304136253041362
SAL1,YNL083W,-0.000737463126843658
END3,YNL084C,0.177428737638162
MKT1,YNL085W,0.00308641975308642
SNN1,YNL086W,0.0796019900497512
TCB2,YNL087W,0.0302480338777979
TOP2,YNL088W,0.072855464159812
RHO2,YNL090W,0.0763085399449036
NST1,YNL091W,0.0226086956521739
,YNL092W,0.0203856749311295
YPT53,YNL093W,0.0514096185737977
APP1,YNL094W,0.0113186191284663
,YNL095C,0.00196078431372549
RPS7B,YNL096C,1.15161290322581
PHO23,YNL097C,0.0584291187739464
,YNL097C-B,0.0226644555002764
RAS2,YNL098C,0.785516860143726
OCA1,YNL099C,0.106368563685637
MIC27,YNL100W,0.230533683289589
AVT4,YNL101W,0.00331674958540631
POL1,YNL102W,0.0198347107438017
MET4,YNL103W,0.00594648166501487
LEU4,YNL104C,1.30643274853801
INP52,YNL106C,0.0290598290598291
YAF9,YNL107W,0.0508982035928144
,YNL108C,0.174013252664938
NOP15,YNL110C,0.119311193111931
CYB5,YNL111C,0.237147595356551
DBP2,YNL112W,0.404602109300096
,YNL115C,0.00585729499467518
DMA2,YNL116W,0.0331978319783198
MLS1,YNL117W,4.74129353233831
DCP2,YNL118C,0.139095876800795
NCS2,YNL119W,0.0128824476650564
TOM70,YNL121C,0.699376947040498
,YNL122C,0.0880382775119617
NMA111,YNL123W,0.0720720720720721
NAF1,YNL124W,0.0327600327600328
ESBP6,YNL125C,0.0035056967572305
FAR11,YNL127W,0.0210060807075732
TEP1,YNL128W,0.00110558319513543
NRK1,YNL129W,0.0547504025764895
CPT1,YNL130C,0.131710362047441
DGR1,YNL130C-A,0.00829187396351575
KRE33,YNL132W,0.128758169934641
FYV6,YNL133C,0.0308641975308642
,YNL134C,2.76620825147348
FPR1,YNL135C,2.92634408602151
EAF7,YNL136W,0.0177705977382876
SRV2,YNL138W,1.03076366268549
YSF3,YNL138W-A,0.0352617079889807
THO2,YNL139C,0.0396432111000991
,YNL140C,1.15648231731787e-18
AAH1,YNL141W,0.0117565698478562
MEP2,YNL142W,0.0193508114856429
,YNL143C,0.0606060606060606
,YNL144C,1.15648231731787e-18
MFA2,YNL145W,1.07988980716253
,YNL146C-A,0.0352617079889807
,YNL146W,0.0777096114519427
LSM7,YNL147W,0.48389694041868
RPC31,YNL151C,0.0
INN1,YNL152W,0.0286123032904149
GIM3,YNL153C,0.294277929155313
CUZ1,YNL155W,0.014407334643091
NSG2,YNL156C,0.139605462822458
IGO1,YNL157W,0.21173104434907
PGA1,YNL158W,0.0359712230215827
ASI2,YNL159C,0.00385674931129477
YGP1,YNL160W,0.0110192837465565
CBK1,YNL161W,0.0641025641025641
,YNL162W-A,0.00239808153477218
IBD2,YNL164C,0.011037527593819
,YNL165W,0.00275482093663912
BNI5,YNL166C,0.0816831683168317
SKO1,YNL167C,0.0184615384615385
FMP41,YNL168C,0.462626262626263
PSD1,YNL169C,0.0769230769230769
MDG1,YNL173C,0.619225967540574
TDA7,YNL176C,0.00425985090521832
,YNL181W,0.077175697865353
IPI3,YNL182C,0.036741214057508
NPR1,YNL183C,0.0394982652788898
,YNL184C,0.00110192837465565
MRPL19,YNL185C,0.177777777777778
UBP10,YNL186W,0.0343347639484979
KAR1,YNL188W,-0.00137741046831956
SRP1,YNL189W,0.545454545454545
,YNL190W,0.453168044077135
CHS1,YNL192W,0.0186368477103301
,YNL193W,0.0451790633608815
,YNL194C,0.444624090541633
,YNL195C,0.327823691460055
SLZ1,YNL196C,0.00330578512396694
GCR2,YNL199C,0.0214866434378629
,YNL200C,0.765582655826558
PSY2,YNL201C,0.0319455354804923
SPS19,YNL202W,0.196143250688705
SPS18,YNL204C,-0.00275482093663912
RTT106,YNL206C,0.0502749410840534
RIO2,YNL207W,0.0440031152647975
,YNL208W,2.44903581267218
SSB2,YNL209W,4.8814352574103
MER1,YNL210W,-0.000550964187327824
,YNL211C,0.0191387559808612
VID27,YNL212W,0.142512077294686
RRG9,YNL213C,0.0110619469026549
PEX17,YNL214W,0.0226171243941842
IES2,YNL215W,0.116858237547893
RAP1,YNL216W,0.108777598276791
,YNL217W,0.00110192837465565
MGS1,YNL218W,0.010948905109489
ADE12,YNL220W,0.764247311827957
ATG4,YNL223W,0.0697295536005213
SQS1,YNL224C,0.0116337885685382
CNM67,YNL225C,0.0214521452145214
JJJ1,YNL227C,0.015124016938899
URE2,YNL229C,0.214983713355049
ELA1,YNL230C,0.0115702479338843
PDR16,YNL231C,0.289368505195843
BNI4,YNL233W,0.0162297128589263
,YNL234W,0.00533760341606619
SIN4,YNL236W,0.0414150129421915
YTP1,YNL237W,0.094547053649956
NAR1,YNL240C,0.029616724738676
ZWF1,YNL241C,0.847411444141689
ATG2,YNL242W,0.0249835634451019
SLA2,YNL243W,0.276511038726022
CWC25,YNL245C,0.0447093889716841
VPS75,YNL246W,0.160919540229885
,YNL247W,0.465031789282471
RPA49,YNL248C,0.112418300653595
MPA43,YNL249C,0.0170940170940171
RAD50,YNL250W,0.0161870503597122
NRD1,YNL251C,0.219326818675353
TEX1,YNL253W,0.0292011019283747
RTC4,YNL254C,0.00425790754257908
GIS2,YNL255C,0.00241935483870968
FOL1,YNL256W,0.0742913000977517
SIP3,YNL257C,0.0157790927021696
DSL1,YNL258C,0.0486042692939245
ATX1,YNL259C,1.0210396039604
LTO1,YNL260C,0.0369146005509642
ORC5,YNL261W,0.0170798898071625
POL2,YNL262W,0.0141975308641975
PDR17,YNL264C,0.098931402964495
BSC4,YNL269W,-0.000826446280991738
MET2,YNL277W,0.0518518518518519
,YNL277W-A,0.0826086956521739
CAF120,YNL278W,0.0203520352035204
PRM1,YNL279W,0.00217391304347826
HCH1,YNL281W,0.716459197786999
POP3,YNL282W,0.009366391184573
WSC2,YNL283C,0.0124843945068664
,YNL285W,0.0132450331125828
SEC21,YNL287W,0.43380062305296
CAF40,YNL288W,0.0812236286919831
PCL1,YNL289W,0.000724637681159421
RFC3,YNL290W,0.134316134316134
MID1,YNL291C,0.012916045702931
PUS4,YNL292W,0.0931899641577061
MSB3,YNL293W,0.0251822398939695
,YNL295W,0.0036231884057971
MON2,YNL297C,0.0475409836065574
CLA4,YNL298W,0.0106117353308365
TRF5,YNL299W,0.000870890485521446
TOS6,YNL300W,0.0601449275362319
RPL18B,YNL301C,0.465591397849462
YPT11,YNL304W,0.0217391304347826
BXI1,YNL305C,0.0412311265969803
MRPS18,YNL306W,0.434852118305356
MCK1,YNL307C,0.270243417784401
STB1,YNL309W,0.0281774580335731
ZIM17,YNL310C,0.15959595959596
SKP2,YNL311C,0.0105982905982906
RFA2,YNL312W,0.315946348733234
EMW1,YNL313C,0.12655601659751
ATP11,YNL315C,0.156902356902357
PHA2,YNL316C,0.0592818428184282
PFS2,YNL317W,0.0181818181818182
HXT14,YNL318C,0.0478260869565217
,YNL320W,0.0512396694214876
KRE1,YNL322C,0.424793388429752
LEM3,YNL323W,0.127718765806778
FIG4,YNL325C,0.0130434782608696
PFA3,YNL326C,0.00652173913043478
EGT2,YNL327W,0.0485507246376812
MDJ2,YNL328C,0.00390189520624303
PEX6,YNL329C,0.014207650273224
RPD3,YNL330C,0.0796296296296296
AAD14,YNL331C,0.00217391304347826
COS1,YNL336W,0.00152905198776758
CIT1,YNR001C,6.09038800705467
,YNR001W-A,0.114728682170543
ATO2,YNR002C,0.194202898550725
SWM2,YNR004W,0.0104506858262573
VPS27,YNR006W,0.041304347826087
ATG3,YNR007C,0.134301270417423
LRO1,YNR008W,0.00869565217391305
NRM1,YNR009W,0.00195503421309873
CSE2,YNR010W,0.0479338842975207
URK1,YNR012W,0.0160130718954248
PHO91,YNR013C,0.00879507475813544
,YNR014W,0.0345528455284553
SMM1,YNR015W,0.111329404060249
ACC1,YNR016C,1.07126436781609
TIM23,YNR017W,0.240860215053763
RCF2,YNR018W,0.643485211830536
ARE2,YNR019W,0.0048582995951417
ATP23,YNR020C,-0.00217391304347826
,YNR021W,0.464046021093001
MRPL50,YNR022C,0.20926517571885
MPP6,YNR024W,0.0482325735051206
SEC12,YNR026C,0.104433497536946
BUD17,YNR027W,0.0300415468200703
CPR8,YNR028W,0.0159420289855072
,YNR029C,0.0565930956423316
ALG12,YNR030W,0.251539138082674
SSK2,YNR031C,0.0282051282051282
HUB1,YNR032C-A,0.317391304347826
PPG1,YNR032W,0.0595939751146038
ABZ1,YNR033W,0.0492359932088285
SOL1,YNR034W,0.146931719965428
,YNR034W-A,6.98035230352304
MRPS12,YNR036C,0.481262327416174
DBP6,YNR038W,0.0498084291187739
ZRG17,YNR039C,0.0261562998405104
,YNR040W,0.0907079646017699
COQ2,YNR041C,0.105755185509787
MVD1,YNR043W,0.447311827956989
AGA1,YNR044W,0.065564738292011
PET494,YNR045W,0.0117056856187291
TRM112,YNR046W,0.272930648769575
FPK1,YNR047W,0.0512409927942354
,YNR048W,0.0139140955837871
MSO1,YNR049C,0.0544554455445544
LYS9,YNR050C,3.0145605824233
BRE5,YNR051C,0.136239782016349
POP2,YNR052C,0.122515477354187
NOG2,YNR053C,0.0383640969960188
ESF2,YNR054C,0.0903136849362289
HOL1,YNR055C,0.0106117353308364
BIO5,YNR056C,0.0662894098625707
BIO4,YNR057C,0.552617079889807
BIO3,YNR058W,0.623550724637681
MNT4,YNR059W,0.00072463768115942
FRE4,YNR060W,0.0260869565217391
,YNR061C,0.0144927536231884
,YNR062C,0.022463768115942
,YNR063W,0.00217391304347826
,YNR064C,0.0673913043478261
,YNR065C,-0.00144927536231884
,YNR066C,0.0
DSE4,YNR067C,0.000724637681159421
,YNR068C,-1.15648231731787e-18
BSC5,YNR069C,0.00110192837465565
,YNR071C,0.0181159420289855
HXT17,YNR072W,0.0036231884057971
,YNR073C,0.0202898550724638
AIF1,YNR074C,-2.31296463463574e-18
COS10,YNR075W,0.00101163378856854
PHO80,YOL001W,0.011444921316166
IZH2,YOL002C,0.00217391304347826
PFA4,YOL003C,0.0231884057971014
SIN3,YOL004W,0.133685136323659
RPB11,YOL005C,0.448633879781421
TOP1,YOL006C,0.0222077073807969
CSI2,YOL007C,0.0036231884057971
MDM12,YOL009C,0.0273132664437012
RCL1,YOL010W,0.122992557775166
PLB3,YOL011W,0.0231884057971014
HTZ1,YOL012C,0.502157031924072
HRD1,YOL013C,0.063764291996482
,YOL013W-A,0.000550964187327823
,YOL013W-B,-0.000516795865633075
,YOL014W,-0.000550964187327823
IRC10,YOL015W,0.00942028985507246
CMK2,YOL016C,0.225249772933697
ESC8,YOL017W,0.00547008547008547
TLG2,YOL018C,0.00326086956521739
,YOL019W,0.0135908440629471
,YOL019W-A,0.00144927536231884
TAT2,YOL020W,0.00705128205128205
DIS3,YOL021C,0.0841025641025641
TSR4,YOL022C,0.0597811582599413
IFM1,YOL023W,0.0195286195286195
,YOL024W,0.00217391304347826
LAG2,YOL025W,0.061801446416831
MIM1,YOL026C,-0.00072463768115942
MDM38,YOL027C,0.331751054852321
YAP7,YOL028C,0.0282555282555283
,YOL029C,-0.000724637681159421
SIL1,YOL031C,0.0391304347826087
OPI10,YOL032W,0.186967910936477
MSE1,YOL033W,0.0360598065083553
SMC5,YOL034W,0.0
,YOL035C,0.00155038759689922
,YOL036W,0.00217391304347826
,YOL037C,0.0454780361757106
,YOL038C-A,0.0355072463768116
PRE6,YOL038W,0.418476387452603
RPP2A,YOL039W,4.83359334373375
NOP12,YOL041C,0.125342734038386
NGL1,YOL042W,0.0876436781609195
NTG2,YOL043C,0.00809716599190284
PEX15,YOL044W,0.0108695652173913
PSK2,YOL045W,0.00813008130081301
LDS2,YOL047C,0.0106117353308365
RRT8,YOL048C,0.156937799043062
GSH2,YOL049W,0.139784946236559
GAL11,YOL051W,0.0220786214324179
SPE2,YOL052C,0.192946058091286
DDR2,YOL052C-A,2.37134986225895
AIM39,YOL053W,0.0565083553210202
PSH1,YOL054W,0.0151872217858078
THI20,YOL055C,0.300460223537147
GPM3,YOL056W,0.00483968542044767
,YOL057W,0.248356095093576
MAM3,YOL060C,0.128166915052161
PRS5,YOL061W,0.285907859078591
APM4,YOL062C,0.044004400440044
CRT10,YOL063C,0.000550964187327824
MET22,YOL064C,0.195589645254075
INP54,YOL065C,0.00507246376811595
RIB2,YOL066C,0.0426731078904992
RTG1,YOL067C,0.0560443141088302
HST1,YOL068C,0.0185185185185185
NBA1,YOL070C,0.0781078107810781
SDH5,YOL071W,0.344481605351171
THP1,YOL072W,0.0215401184706516
DSC2,YOL073C,0.0159420289855072
,YOL075C,0.00289855072463768
MDM20,YOL076W,0.10134436401241
BRX1,YOL077C,0.216216216216216
ATP19,YOL077W-A,0.198377581120944
AVO1,YOL078W,0.0127981384525887
IRA2,YOL081W,0.026797385620915
ATG19,YOL082W,0.033083645443196
ATG34,YOL083W,0.058695652173913
PHM7,YOL084W,0.070957095709571
,YOL085C,0.0632008154943935
,YOL085W-A,0.0254841997961264
MHF1,YOL086W-A,0.0905797101449275
DUF1,YOL087C,0.0457971014492754
MPD2,YOL088C,0.0166666666666667
HAL9,YOL089C,0.00959232613908873
MSH2,YOL090W,0.0436187399030695
SPO21,YOL091W,0.00217391304347826
TRM10,YOL093W,0.0547392682224143
RFC4,YOL094C,0.121944204774231
WRS1,YOL097C,0.54677565849228
,YOL097W-A,0.0355072463768116
,YOL098C,0.189827429609446
PKH2,YOL100W,0.0221745350500715
